Business_Name,User,Rating,Date,Review_Text,Processed_Text,Sentiment_Label,Review_Length
KFC Madurai,Prashanth S,1,a year ago,"Worst customer service. The staff and manager don't know how to talk to customers, even though the fault is theirs. I ordered a takeout bucket chicken and two cheeseburgers with a bag. However, they packed the burgers without cheese, and they didn't provide me with a bag, which I paid for. During the pickup, I noticed there was no bag, so I asked, and the staff said they didn't have a bag & cheese. When I asked why they didn't inform me, I wanted to know how they packed my orders without informing me. She simply told me, I will give you a dip, just take it, that's all I can do. When I asked, What kind of attitude is this? she replied, Your cheese is just 15 rupees; I am giving you 30 rupees dip, just take it and leave. Even though I paid for two cheeseburgers which is 30rs, it felt like she was acting as if she was giving me something for free. When I asked for the manager, he came and simply said, I am sorry. When I asked how his staff could talk to customers like that, especially since it was her mistake not to inform me that the cheese and bag were unavailable, he said, I will say sorry; other than that, what do you expect me to do? I am saying sorry now. I really don't understand how they can talk to customers like this. Very poor service. They first need to learn how to communicate with customers.",worst customer service staff manager dont know how talk customers even though fault theirs i ordered takeout bucket chicken two cheeseburgers bag however they packed burgers without cheese they didnt provide me bag which i paid during pickup i noticed there no bag so i asked staff said they didnt have bag cheese when i asked why they didnt inform me i wanted know how they packed my orders without informing me she simply told me i will give you dip just take thats all i can do when i asked what kind attitude she replied your cheese just rupees i am giving you rupees dip just take leave even though i paid two cheeseburgers which rs felt like she acting as if she giving me something free when i asked manager he came simply said i am sorry when i asked how his staff could talk customers like especially since her mistake not inform me cheese bag were unavailable he said i will say sorry other than what do you expect me do i am saying sorry now i really dont understand how they can talk customers like very poor service they first need learn how communicate customers,Negative,199
KFC Madurai,Nidhila Naz,1,11 months ago,"- Wrong Delivery & No Response from Outlet (SS Colony Bypass Road)
Details: I placed an order yesterday (Wednesday Special for ₹399 + 2 Double Down Burgers + 1 Pepsi) from your SS Colony Bypass Road outlet. However, the delivery boy delivered the wrong items, which was fewer than  i ordered. When questioned, he fled and switched off his phone. The outlet has been unresponsive despite repeated attempts over the past 24 hours.
This is pure cheating",wrong delivery no response from outlet ss colony bypass road details i placed order yesterday wednesday special double down burgers pepsi from your ss colony bypass road outlet however delivery boy delivered wrong items which fewer than i ordered when questioned he fled switched off his phone outlet has been unresponsive despite repeated attempts over past hours pure cheating,Negative,59
KFC Madurai,karthi raj,5,6 months ago,Nice one atmospheric with good location on peacefull place,nice one atmospheric good location peacefull place,Positive,7
KFC Madurai,kannan Kaliappan,1,4 years ago,"Disappointed with taste. Is it really kfc?
Local brands tastes better than this
Better avoid this shop",disappointed taste really kfc local brands tastes better than better avoid shop,Negative,12
KFC Madurai,Theri Muthu Selvam,2,Edited 2 years ago,The chicken was not fried properly and we were served in an uncleaned plate. Worst KFC in Madurai.,chicken not fried properly we were served uncleaned plate worst kfc madurai,Negative,12
KFC Madurai,Pandi Balaram,1,Edited 11 months ago,Only the brand name is running this restaurant... The taste of the food is average... The dining hall is not neat and clean... Workers also never responded to the customers... Inside of the restaurant order machines are only designed for elite people not for the middle class...,only brand name running restaurant taste food average dining hall not neat clean workers also never responded customers inside restaurant order machines only designed elite people not middle class,Negative,29
KFC Madurai,Vinoth Kumar,5,7 months ago,Very nice experience with in all time favorite store ...,very nice experience all time favorite store,Positive,7
KFC Madurai,sangaiah palanisamy,1,a year ago,"One of the worst kfc center ever I’ve been inadequate staffing ultra slow service my ordered time is 1320 I’m writing this @1344 still I haven’t collected my food staffs telling that they are focused on dine in rather than take away just one question to management everyone is paying right furthermore toilet is literally hell to be there stinks like a sewage treatment plant they are not mopping tables as well I would rank this worst kfc outlet in the world they have to take serious action otherwise kfc would lose their reputation

Thank you in advance if you guys take action on these issues",one worst kfc center ever ive been inadequate staffing ultra slow service my ordered time im writing still i havent collected my food staffs telling they focused dine rather than take away just one question management everyone paying right furthermore toilet literally hell be there stinks like sewage treatment plant they not mopping tables as well i would rank worst kfc outlet world they have take serious action otherwise kfc would lose their reputation thank you advance if you guys take action these issues,Negative,84
KFC Madurai,Jaya Surya,5,2 months ago,Very satisfied the customer service,very satisfied customer service,Positive,4
KFC Madurai,Nithika,3,a year ago,"Crispy chicken is always the best! Smoky red grill chicken, on the other hand, isn't very spicy. Unfortunately, the double chicken roll was a disappointment. It's not worth the money - it's just a roll with crispy chicken and chapati. They took a long time to prepare that roll. I wouldn't recommend trying that roll. The restaurant didn't maintain good cleanliness. The staff only cleaned the table after you asked them to.",crispy chicken always best smoky red grill chicken other hand isnt very spicy unfortunately double chicken roll disappointment its not worth money its just roll crispy chicken chapati they took long time prepare roll i wouldnt recommend trying roll restaurant didnt maintain good cleanliness staff only cleaned table after you asked them,Neutral,52
